Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Quantity,Discount,Sales,Profit,State,City,Pin_Code,Payment_Type,Delivery_Status
14279,2025-01-08,C67372,Kathleen Snyder,P4800,Levi's Jeans,Fashion,Clothing,Levi's,27995,1,10,25196,3848,Karnataka,Bengaluru,05913,Prepaid,Delivered
14280,2025-02-26,C62018,Martha Mcdonald,P4544,boAt Smart Band,Electronics,Wearables,boAt,66067,2,5,125527,17862,Maharashtra,Mumbai,77299,COD,Delivered
14281,2024-11-26,C16151,Michelle Garner,P4624,Nike Sneakers,Fashion,Footwear,Nike,69116,2,20,110586,32644,Delhi,New Delhi,90544,Prepaid,Cancelled
14282,2025-02-24,C90657,Anthony Hart,P9811,Levi's Jeans,Fashion,Clothing,Levi's,8325,2,20,13320,3994,Tamil Nadu,Chennai,43147,Prepaid,Cancelled
14283,2025-01-23,C29423,Jeffrey Anderson,P9256,Bata Sandals,Fashion,Footwear,Bata,43779,1,20,35023,8796,Gujarat,Ahmedabad,77288,Prepaid,Cancelled
14284,2024-12-07,C92672,Robert Mercer,P2199,Pigeon Gas Stove,Home,Kitchen,Pigeon,68309,3,0,204927,38328,Gujarat,Ahmedabad,55302,COD,Delivered
14285,2025-02-23,C16406,Vicki Dixon,P4578,Pigeon Gas Stove,Home,Kitchen,Pigeon,4576,3,15,11669,2485,Delhi,New Delhi,48311,COD,Cancelled
14286,2025-03-05,C45605,Valerie Robinson,P2435,Mi Band 6,Electronics,Wearables,Mi,62755,2,5,119234,31642,Delhi,New Delhi,45060,COD,Delivered
14287,2024-11-02,C12113,Steven Freeman,P8647,Allen Solly Shirt,Fashion,Clothing,Allen Solly,47949,2,0,95898,19775,Rajasthan,Jaipur,19968,COD,Shipped
14288,2024-10-26,C95195,Katherine Holder,P4440,Bata Sandals,Fashion,Footwear,Bata,44451,2,5,84457,9165,Karnataka,Bengaluru,34217,Prepaid,Cancelled
14289,2024-11-15,C74732,Tyler Hudson,P3336,Bata Sandals,Fashion,Footwear,Bata,11623,2,20,18597,2244,Rajasthan,Jaipur,75101,COD,Shipped
14290,2024-12-17,C87820,Joshua Martin,P3008,Nike Sneakers,Fashion,Footwear,Nike,17589,2,20,28142,3507,Karnataka,Bengaluru,93279,Prepaid,Delivered
14291,2024-11-06,C62993,Mrs. Angela Hawkins MD,P6243,Allen Solly Shirt,Fashion,Clothing,Allen Solly,4699,1,10,4229,1012,Maharashtra,Mumbai,81726,COD,Delivered
14292,2024-11-12,C10472,Karen Hall,P1986,Prestige Cooker,Home,Kitchen,Prestige,24688,2,10,44438,9189,Delhi,New Delhi,98519,Prepaid,Delivered
14293,2024-10-24,C87792,Alexander Rios,P4471,IKEA Table,Home,Furniture,IKEA,3030,3,5,8636,1245,Rajasthan,Jaipur,66725,COD,Shipped
14294,2025-03-11,C79076,Michael Villarreal,P3971,Pigeon Gas Stove,Home,Kitchen,Pigeon,57644,2,5,109524,25605,Maharashtra,Mumbai,09275,COD,Shipped
14295,2025-01-24,C48639,Jessica Gray,P1937,Levi's Jeans,Fashion,Clothing,Levi's,64807,2,15,110172,29132,Karnataka,Bengaluru,29335,Prepaid,Delivered
14296,2024-10-19,C15451,Sarah Maldonado,P9245,Nilkamal Cabinet,Home,Furniture,Nilkamal,50351,2,10,90632,16398,Karnataka,Bengaluru,22836,Prepaid,Cancelled
14297,2025-02-17,C45693,John Gonzales,P7101,Redmi Note 11,Electronics,Mobile Phones,Redmi,46350,1,10,41715,8319,West Bengal,Kolkata,50754,COD,Shipped
14298,2024-11-28,C24922,Nicole Mcintosh,P3824,IKEA Table,Home,Furniture,IKEA,51215,2,0,102430,30622,Tamil Nadu,Chennai,27167,Prepaid,Shipped
14299,2025-01-14,C75403,Angela Wilson DDS,P1337,Milton Water Bottle,Home,Kitchen,Milton,21482,3,5,61224,8953,Rajasthan,Jaipur,28904,Prepaid,Cancelled
14300,2024-12-21,C84647,John Bell,P2789,Dell Inspiron,Electronics,Laptops,Dell,9896,2,0,19792,4076,West Bengal,Kolkata,97932,Prepaid,Cancelled
14301,2025-03-07,C70739,Michelle Estes,P3607,Milton Water Bottle,Home,Kitchen,Milton,67551,1,5,64173,9915,Karnataka,Bengaluru,29692,COD,Shipped
14302,2025-04-11,C27492,Billy Lewis,P2448,Noise Smartwatch,Electronics,Wearables,Noise,5083,2,5,9658,1171,Delhi,New Delhi,35507,Prepaid,Shipped
14303,2025-03-30,C93141,Miss Christine Hampton MD,P9459,Levi's Jeans,Fashion,Clothing,Levi's,24242,1,10,21818,5516,Karnataka,Bengaluru,81512,Prepaid,Shipped
14304,2024-12-06,C20832,Chelsea Forbes,P5297,iPhone 13,Electronics,Mobile Phones,Apple,55170,1,0,55170,10927,Gujarat,Ahmedabad,28990,COD,Shipped
14305,2024-11-26,C88676,Jerry Garcia,P2279,Mi Band 6,Electronics,Wearables,Mi,56899,1,0,56899,6258,Karnataka,Bengaluru,86772,Prepaid,Cancelled
14306,2024-11-07,C56254,Alexander Williams,P6037,Pigeon Gas Stove,Home,Kitchen,Pigeon,16446,3,20,39470,5216,West Bengal,Kolkata,12629,Prepaid,Cancelled
14307,2025-02-25,C17845,Jessica Welch,P1034,Nilkamal Cabinet,Home,Furniture,Nilkamal,51534,2,15,87608,11878,West Bengal,Kolkata,80998,Prepaid,Delivered
14308,2024-12-30,C51207,Christopher Goodwin,P9682,Redmi Note 11,Electronics,Mobile Phones,Redmi,65053,2,15,110590,15554,Karnataka,Bengaluru,50043,Prepaid,Shipped
14309,2025-01-15,C23875,Carrie Baker,P4303,Zara Dress,Fashion,Clothing,Zara,49104,3,20,117850,26046,West Bengal,Kolkata,82974,COD,Cancelled
14310,2025-04-10,C84933,Angela Maldonado,P4088,Zara Dress,Fashion,Clothing,Zara,24963,1,5,23715,5296,Rajasthan,Jaipur,92748,COD,Delivered
14311,2024-10-28,C88038,Adam Fernandez,P9790,Zara Dress,Fashion,Clothing,Zara,61594,3,10,166304,43328,Delhi,New Delhi,84268,COD,Delivered
14312,2024-12-04,C67709,Jennifer Burton,P1137,Noise Smartwatch,Electronics,Wearables,Noise,25737,2,10,46327,13231,Gujarat,Ahmedabad,05285,COD,Cancelled
14313,2024-11-08,C93643,Adrian King,P6281,Nilkamal Cabinet,Home,Furniture,Nilkamal,54340,2,15,92378,11566,Delhi,New Delhi,60397,Prepaid,Shipped
14314,2024-12-26,C63660,Mary Hoover,P8532,Allen Solly Shirt,Fashion,Clothing,Allen Solly,47828,1,0,47828,13593,Maharashtra,Mumbai,40214,Prepaid,Cancelled
14315,2024-11-07,C93996,Timothy Snyder,P7931,Allen Solly Shirt,Fashion,Clothing,Allen Solly,31480,2,5,59812,9188,Maharashtra,Mumbai,02368,Prepaid,Shipped
14316,2025-01-15,C48280,Brittany Haynes,P3274,IKEA Table,Home,Furniture,IKEA,14082,3,20,33797,8653,Maharashtra,Mumbai,56286,Prepaid,Cancelled
14317,2024-12-13,C19832,Amber Ward,P7213,HP Pavilion,Electronics,Laptops,HP,38621,2,10,69518,8862,Tamil Nadu,Chennai,19657,Prepaid,Shipped
14318,2025-02-13,C35430,Molly Ruiz,P6523,Pigeon Gas Stove,Home,Kitchen,Pigeon,31880,2,10,57384,8826,Rajasthan,Jaipur,92214,Prepaid,Shipped
14319,2025-03-11,C33321,John Hardy,P1762,Nike Sneakers,Fashion,Footwear,Nike,61586,1,20,49269,10760,West Bengal,Kolkata,87884,COD,Delivered
14320,2024-11-01,C94352,Nancy Hatfield,P4959,Levi's Jeans,Fashion,Clothing,Levi's,61132,3,15,155887,24852,West Bengal,Kolkata,89133,COD,Shipped
14321,2025-02-23,C27128,Jeffery Huynh,P8791,Nilkamal Cabinet,Home,Furniture,Nilkamal,63524,1,15,53995,15122,Karnataka,Bengaluru,13277,COD,Cancelled
14322,2025-03-19,C60787,Walter Reed,P4540,Urban Ladder Chair,Home,Furniture,Urban Ladder,38618,1,10,34756,4423,Rajasthan,Jaipur,22369,COD,Cancelled
14323,2024-11-30,C11889,Barry Richardson,P7173,Urban Ladder Chair,Home,Furniture,Urban Ladder,11795,3,0,35385,7208,Delhi,New Delhi,76810,COD,Cancelled
14324,2024-11-12,C18793,Gregory Kennedy,P1063,Nike Sneakers,Fashion,Footwear,Nike,67602,3,0,202806,42068,Rajasthan,Jaipur,87773,Prepaid,Delivered
14325,2025-01-17,C74899,Michelle Gutierrez,P6347,Urban Ladder Chair,Home,Furniture,Urban Ladder,58934,1,20,47147,7738,Tamil Nadu,Chennai,75991,COD,Cancelled
14326,2025-02-27,C80118,Ryan Campbell,P6401,Lenovo IdeaPad,Electronics,Laptops,Lenovo,25560,1,0,25560,5207,Gujarat,Ahmedabad,44620,COD,Shipped
14327,2024-11-16,C50756,Joel Andrews,P6825,Mi Band 6,Electronics,Wearables,Mi,11677,1,0,11677,2587,Rajasthan,Jaipur,66370,COD,Delivered
14328,2025-01-19,C21961,Ashley Bryant,P8414,Dell Inspiron,Electronics,Laptops,Dell,5853,1,20,4682,994,Gujarat,Ahmedabad,59684,COD,Shipped
14329,2024-10-21,C49183,Michael Taylor,P2221,Pigeon Gas Stove,Home,Kitchen,Pigeon,18205,3,10,49154,4956,Karnataka,Bengaluru,21125,COD,Delivered
14330,2024-11-08,C63937,Brianna Barr,P3963,Prestige Cooker,Home,Kitchen,Prestige,6430,2,10,11574,3094,Karnataka,Bengaluru,51321,COD,Cancelled
14331,2024-11-01,C62047,Evelyn Cohen,P5573,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,11093,2,10,19967,2382,Tamil Nadu,Chennai,15821,COD,Delivered
14332,2024-12-27,C74027,Raymond Gutierrez,P6472,Nike Sneakers,Fashion,Footwear,Nike,25806,1,10,23225,6521,Delhi,New Delhi,56536,Prepaid,Cancelled
14333,2025-02-20,C54035,Vincent Gibson,P2703,Noise Smartwatch,Electronics,Wearables,Noise,55305,1,20,44244,8355,Rajasthan,Jaipur,27340,Prepaid,Delivered
14334,2025-03-21,C18627,Sara Harrison,P3313,Adidas Running Shoes,Fashion,Footwear,Adidas,66038,3,5,188208,19634,Gujarat,Ahmedabad,74106,COD,Delivered
14335,2024-10-29,C41094,Vanessa Smith,P7462,Nilkamal Cabinet,Home,Furniture,Nilkamal,43126,1,20,34501,7462,Karnataka,Bengaluru,46531,COD,Cancelled
14336,2025-01-01,C20551,Nicholas Reynolds,P3457,Redmi Note 11,Electronics,Mobile Phones,Redmi,55412,1,20,44330,13196,Rajasthan,Jaipur,92640,COD,Cancelled
14337,2025-01-18,C32507,Alexander Kaiser,P6177,Nilkamal Cabinet,Home,Furniture,Nilkamal,40792,1,20,32634,7766,Rajasthan,Jaipur,43973,COD,Delivered
14338,2024-12-24,C64932,David French,P4525,Pigeon Gas Stove,Home,Kitchen,Pigeon,60889,2,20,97422,11894,West Bengal,Kolkata,11267,Prepaid,Delivered
14339,2024-11-25,C79156,David Smith,P4616,Allen Solly Shirt,Fashion,Clothing,Allen Solly,55126,3,10,148840,38522,Rajasthan,Jaipur,12823,COD,Delivered
14340,2025-03-06,C61647,Barbara Cook,P9782,Pigeon Gas Stove,Home,Kitchen,Pigeon,56699,3,5,161592,23529,Karnataka,Bengaluru,93316,COD,Delivered
14341,2025-02-28,C98931,Fernando Mack,P9516,Zara Dress,Fashion,Clothing,Zara,4736,3,10,12787,1844,West Bengal,Kolkata,70322,Prepaid,Cancelled
14342,2024-12-26,C44676,Tara Weeks,P3325,Adidas Running Shoes,Fashion,Footwear,Adidas,30783,2,10,55409,8747,Tamil Nadu,Chennai,48181,COD,Delivered
14343,2024-12-14,C15949,Nicole White,P5746,Pigeon Gas Stove,Home,Kitchen,Pigeon,4636,3,5,13213,3398,Rajasthan,Jaipur,01419,COD,Shipped
14344,2025-02-21,C78602,Jennifer Daniels,P8895,Redmi Note 11,Electronics,Mobile Phones,Redmi,57044,3,5,162575,27256,Gujarat,Ahmedabad,57495,Prepaid,Delivered
14345,2025-03-26,C64903,Kayla Anderson,P4881,Redmi Note 11,Electronics,Mobile Phones,Redmi,41984,3,15,107059,26366,Rajasthan,Jaipur,17978,COD,Cancelled
14346,2025-01-17,C35525,Ronald Miller,P8789,Pigeon Gas Stove,Home,Kitchen,Pigeon,30724,3,20,73738,17226,Maharashtra,Mumbai,04041,COD,Delivered
14347,2024-11-12,C68039,Aaron Russell,P5639,Zara Dress,Fashion,Clothing,Zara,28598,3,20,68635,10479,Tamil Nadu,Chennai,76851,Prepaid,Delivered
14348,2025-01-26,C95757,Olivia Ferrell,P9700,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,33371,2,15,56731,15970,Karnataka,Bengaluru,52844,COD,Shipped
14349,2025-01-12,C47060,Amber Gentry,P1998,Mi Band 6,Electronics,Wearables,Mi,32308,2,0,64616,17675,Maharashtra,Mumbai,86741,COD,Shipped
14350,2025-03-25,C81645,Sherry Jones,P3101,IKEA Table,Home,Furniture,IKEA,61733,2,20,98773,20790,Karnataka,Bengaluru,28429,Prepaid,Shipped
14351,2025-03-03,C73425,Dr. Diane Bass,P8425,IKEA Table,Home,Furniture,IKEA,20373,2,10,36671,7579,Gujarat,Ahmedabad,28591,COD,Shipped
14352,2024-11-14,C75487,Nicolas Jensen,P6231,Nike Sneakers,Fashion,Footwear,Nike,69553,2,5,132151,19724,West Bengal,Kolkata,87604,COD,Shipped
14353,2024-12-29,C39396,Daniel Parker,P6517,Redmi Note 11,Electronics,Mobile Phones,Redmi,24578,2,0,49156,7164,Tamil Nadu,Chennai,58126,Prepaid,Cancelled
14354,2025-03-25,C13794,George Durham,P2610,Zara Dress,Fashion,Clothing,Zara,28626,1,0,28626,8236,Tamil Nadu,Chennai,84153,COD,Delivered
14355,2024-11-22,C55614,Pamela Mata PhD,P2344,Levi's Jeans,Fashion,Clothing,Levi's,39767,1,0,39767,8981,Delhi,New Delhi,81670,COD,Delivered
14356,2025-02-28,C60401,Gerald Harrell,P3836,HP Pavilion,Electronics,Laptops,HP,4262,2,5,8098,2391,Gujarat,Ahmedabad,02794,COD,Cancelled
14357,2025-01-18,C61392,Robin Allen,P4448,Pigeon Gas Stove,Home,Kitchen,Pigeon,36098,3,0,108294,22705,Tamil Nadu,Chennai,91914,Prepaid,Shipped
14358,2024-11-03,C21599,Ryan West,P8196,Milton Water Bottle,Home,Kitchen,Milton,25196,1,15,21417,6311,Maharashtra,Mumbai,08695,Prepaid,Cancelled
14359,2025-03-26,C68034,Robert Ortiz,P3730,Levi's Jeans,Fashion,Clothing,Levi's,43385,2,0,86770,17845,Tamil Nadu,Chennai,49465,Prepaid,Shipped
14360,2025-01-10,C80096,Brenda Allen,P8718,Noise Smartwatch,Electronics,Wearables,Noise,6692,1,5,6357,1664,Tamil Nadu,Chennai,82116,Prepaid,Delivered
14361,2025-02-18,C85523,Hannah Lee,P7206,Prestige Cooker,Home,Kitchen,Prestige,38993,2,5,74087,21451,West Bengal,Kolkata,77071,Prepaid,Delivered
14362,2024-11-14,C93657,Amanda Thompson,P8209,Bata Sandals,Fashion,Footwear,Bata,57816,2,10,104069,14683,Rajasthan,Jaipur,63062,COD,Cancelled
14363,2024-11-05,C75955,Elizabeth Ayala,P5234,Urban Ladder Chair,Home,Furniture,Urban Ladder,17849,1,20,14279,2563,Gujarat,Ahmedabad,20558,COD,Cancelled
14364,2025-02-18,C30452,Gregory Webb,P5605,Adidas Running Shoes,Fashion,Footwear,Adidas,53038,1,0,53038,14161,West Bengal,Kolkata,86174,Prepaid,Delivered
14365,2025-02-12,C33571,Lisa Kennedy,P2749,Urban Ladder Chair,Home,Furniture,Urban Ladder,10706,3,10,28906,3954,West Bengal,Kolkata,53223,Prepaid,Delivered
14366,2025-01-19,C98539,Kim Allen,P5925,HP Pavilion,Electronics,Laptops,HP,57488,2,20,91981,17961,Tamil Nadu,Chennai,87261,Prepaid,Delivered
14367,2024-11-11,C56278,Martha Williams,P4110,Nike Sneakers,Fashion,Footwear,Nike,17665,1,15,15015,2437,Rajasthan,Jaipur,21074,COD,Delivered
14368,2025-01-08,C74178,Gregory Thomas,P2826,Prestige Cooker,Home,Kitchen,Prestige,41114,2,5,78117,14927,Karnataka,Bengaluru,73257,Prepaid,Shipped
14369,2025-03-12,C67516,Mary Patel,P5921,Lenovo IdeaPad,Electronics,Laptops,Lenovo,57640,2,0,115280,28624,Rajasthan,Jaipur,77856,Prepaid,Shipped
14370,2024-12-21,C82496,Nicholas Mercado,P6222,Pigeon Gas Stove,Home,Kitchen,Pigeon,50063,1,20,40050,4480,Gujarat,Ahmedabad,90078,COD,Cancelled
14371,2025-03-21,C29506,Thomas Gomez,P9235,boAt Smart Band,Electronics,Wearables,boAt,61316,2,0,122632,36598,Gujarat,Ahmedabad,67812,COD,Shipped
14372,2025-01-27,C28635,Kimberly Mendez,P3701,Nike Sneakers,Fashion,Footwear,Nike,40265,1,5,38252,7287,Gujarat,Ahmedabad,51403,COD,Shipped
14373,2024-12-14,C91685,Marisa Ware,P3966,Zara Dress,Fashion,Clothing,Zara,28740,3,15,73287,8485,Karnataka,Bengaluru,55373,Prepaid,Shipped
14374,2025-03-17,C56599,Lisa Harris,P8149,Nilkamal Cabinet,Home,Furniture,Nilkamal,8867,3,5,25271,5566,Tamil Nadu,Chennai,78500,Prepaid,Cancelled
14375,2025-04-06,C53541,Ashlee Johnson,P9438,Levi's Jeans,Fashion,Clothing,Levi's,52034,2,10,93661,11291,West Bengal,Kolkata,23399,COD,Delivered
14376,2024-11-08,C14060,John Fisher,P9686,IKEA Table,Home,Furniture,IKEA,24320,3,20,58368,7588,Tamil Nadu,Chennai,90390,Prepaid,Delivered
14377,2024-11-16,C67793,Samantha Smith,P9242,Adidas Running Shoes,Fashion,Footwear,Adidas,39433,3,5,112384,24763,Maharashtra,Mumbai,07057,Prepaid,Shipped
14378,2025-02-06,C51394,John Arellano,P6851,IKEA Table,Home,Furniture,IKEA,22918,1,20,18334,3895,Maharashtra,Mumbai,05049,COD,Delivered
14379,2025-03-20,C46948,Kristin Keller,P1061,Adidas Running Shoes,Fashion,Footwear,Adidas,67628,1,5,64247,11591,West Bengal,Kolkata,19059,COD,Shipped
14380,2024-10-22,C22562,Sarah Sanchez,P8374,Adidas Running Shoes,Fashion,Footwear,Adidas,10001,1,20,8001,1918,Gujarat,Ahmedabad,19404,Prepaid,Shipped
14381,2024-12-19,C76287,David Franklin,P9393,Nike Sneakers,Fashion,Footwear,Nike,65368,3,0,196104,41482,Delhi,New Delhi,19144,Prepaid,Cancelled
14382,2025-04-09,C44081,Clinton Higgins,P3652,Redmi Note 11,Electronics,Mobile Phones,Redmi,37042,1,15,31486,3164,Tamil Nadu,Chennai,28264,COD,Delivered
14383,2024-10-26,C34106,Todd Boyer,P8694,Prestige Cooker,Home,Kitchen,Prestige,69389,1,15,58981,15284,Gujarat,Ahmedabad,33510,Prepaid,Shipped
14384,2024-12-16,C58545,Matthew Walker,P3977,Prestige Cooker,Home,Kitchen,Prestige,19284,2,15,32783,4474,Tamil Nadu,Chennai,17623,Prepaid,Delivered
14385,2025-01-13,C19933,Anna Jones,P8434,Prestige Cooker,Home,Kitchen,Prestige,15915,1,20,12732,1282,Rajasthan,Jaipur,47818,COD,Delivered
14386,2024-12-05,C49410,Kathryn White,P5146,Pigeon Gas Stove,Home,Kitchen,Pigeon,58843,1,10,52959,10476,West Bengal,Kolkata,53143,COD,Shipped
14387,2025-04-07,C13280,James Perez,P8630,Redmi Note 11,Electronics,Mobile Phones,Redmi,44015,3,0,132045,25799,Delhi,New Delhi,39065,COD,Cancelled
14388,2025-03-18,C76831,Tracey Marquez,P1928,Pigeon Gas Stove,Home,Kitchen,Pigeon,40812,1,15,34690,9897,West Bengal,Kolkata,45717,Prepaid,Cancelled
14389,2025-02-19,C84163,Victoria Sanders,P1490,Redmi Note 11,Electronics,Mobile Phones,Redmi,23762,3,0,71286,16011,Karnataka,Bengaluru,45530,COD,Delivered
14390,2024-12-03,C42913,Jose Johnson,P4945,Urban Ladder Chair,Home,Furniture,Urban Ladder,6631,1,10,5968,606,Rajasthan,Jaipur,02206,Prepaid,Cancelled
14391,2025-01-23,C71722,Richard Davis,P2939,Urban Ladder Chair,Home,Furniture,Urban Ladder,52652,2,20,84243,11287,West Bengal,Kolkata,46145,Prepaid,Shipped
14392,2024-10-22,C38785,Rachel Patterson,P5783,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,37705,1,20,30164,5420,Karnataka,Bengaluru,46542,Prepaid,Shipped
14393,2025-01-31,C42817,Morgan Williams,P3572,Pigeon Gas Stove,Home,Kitchen,Pigeon,57408,3,15,146390,19224,Gujarat,Ahmedabad,87708,COD,Cancelled
14394,2025-02-01,C63939,Amy Smith,P1028,Adidas Running Shoes,Fashion,Footwear,Adidas,26952,3,15,68728,19569,Karnataka,Bengaluru,07833,Prepaid,Delivered
14395,2024-11-05,C54766,Christina Harrison,P8657,Allen Solly Shirt,Fashion,Clothing,Allen Solly,67226,1,10,60503,9114,Maharashtra,Mumbai,96708,Prepaid,Delivered
14396,2024-11-24,C48578,Jennifer Hogan,P5752,Zara Dress,Fashion,Clothing,Zara,13303,2,15,22615,6540,Delhi,New Delhi,70205,Prepaid,Delivered
14397,2025-01-13,C90006,Ashley Schneider,P8083,Pigeon Gas Stove,Home,Kitchen,Pigeon,44942,1,10,40448,7022,West Bengal,Kolkata,54679,COD,Shipped
14398,2025-03-31,C10040,Stacy Lopez,P3432,Urban Ladder Chair,Home,Furniture,Urban Ladder,20607,2,20,32971,5031,Delhi,New Delhi,83869,Prepaid,Shipped
14399,2025-03-24,C40569,David Mcdaniel,P7136,Pigeon Gas Stove,Home,Kitchen,Pigeon,22448,2,0,44896,5427,Tamil Nadu,Chennai,34345,COD,Shipped
14400,2025-01-30,C93182,Joseph Vazquez,P8707,IKEA Table,Home,Furniture,IKEA,7075,1,15,6014,1677,Gujarat,Ahmedabad,97005,Prepaid,Shipped
14401,2024-11-19,C26808,Krystal Holden,P5555,Zara Dress,Fashion,Clothing,Zara,51933,1,5,49336,14051,Tamil Nadu,Chennai,74235,Prepaid,Shipped
14402,2024-11-07,C29909,Erica Blake,P4648,Redmi Note 11,Electronics,Mobile Phones,Redmi,38058,2,15,64699,6890,Maharashtra,Mumbai,78343,COD,Cancelled
14403,2025-01-15,C64795,Alexander Snow,P7798,Redmi Note 11,Electronics,Mobile Phones,Redmi,59018,1,10,53116,11745,Rajasthan,Jaipur,64820,COD,Shipped
14404,2025-03-15,C65226,Ruth Roberts,P5267,Bata Sandals,Fashion,Footwear,Bata,11315,1,20,9052,2462,Tamil Nadu,Chennai,79563,Prepaid,Delivered
14405,2025-03-02,C68736,Megan Collier,P9726,Redmi Note 11,Electronics,Mobile Phones,Redmi,39159,3,10,105729,20011,West Bengal,Kolkata,59895,COD,Cancelled
14406,2025-01-26,C10586,Bradley Harrell,P2467,boAt Smart Band,Electronics,Wearables,boAt,45862,1,20,36690,7661,Tamil Nadu,Chennai,20636,Prepaid,Delivered
14407,2025-03-08,C86411,Erin Larson,P4703,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,58662,3,5,167187,42720,Rajasthan,Jaipur,59800,COD,Cancelled
14408,2025-02-18,C87534,Daniel Garcia,P9760,Urban Ladder Chair,Home,Furniture,Urban Ladder,10417,3,0,31251,8208,Rajasthan,Jaipur,70907,COD,Shipped
14409,2024-10-29,C20042,Ricardo Lamb,P7868,Levi's Jeans,Fashion,Clothing,Levi's,20760,1,20,16608,4982,Karnataka,Bengaluru,49896,COD,Shipped
14410,2025-04-07,C90766,Nicole Vance,P4797,Prestige Cooker,Home,Kitchen,Prestige,60787,3,15,155007,34946,Maharashtra,Mumbai,93867,Prepaid,Cancelled
14411,2025-02-28,C79731,Chelsea Andersen,P4676,Allen Solly Shirt,Fashion,Clothing,Allen Solly,33476,1,15,28455,7931,Gujarat,Ahmedabad,38191,Prepaid,Cancelled
14412,2025-03-17,C80740,Rebecca Burns,P2293,HP Pavilion,Electronics,Laptops,HP,23721,1,15,20163,3223,Karnataka,Bengaluru,50848,COD,Cancelled
14413,2024-10-23,C92056,Anthony Owens,P2990,Milton Water Bottle,Home,Kitchen,Milton,56312,1,5,53496,6372,Karnataka,Bengaluru,06476,Prepaid,Cancelled
14414,2025-01-29,C90693,Harry Gregory,P9481,Nilkamal Cabinet,Home,Furniture,Nilkamal,24239,3,0,72717,12997,Delhi,New Delhi,34203,Prepaid,Shipped
14415,2025-03-18,C13128,Lori Archer,P1247,Redmi Note 11,Electronics,Mobile Phones,Redmi,17270,3,0,51810,9408,Maharashtra,Mumbai,96429,COD,Cancelled
14416,2024-10-22,C20980,Tammy Brooks,P4703,Dell Inspiron,Electronics,Laptops,Dell,32684,2,10,58831,7789,Rajasthan,Jaipur,71760,Prepaid,Cancelled
14417,2025-01-02,C58490,Kristin Cohen,P7419,Adidas Running Shoes,Fashion,Footwear,Adidas,46961,2,15,79834,8625,Gujarat,Ahmedabad,61664,COD,Shipped
14418,2025-02-11,C22779,Donald Vincent,P9572,IKEA Table,Home,Furniture,IKEA,61804,1,10,55624,15251,Maharashtra,Mumbai,22563,Prepaid,Cancelled
14419,2025-03-13,C70257,John Baird,P4530,Nike Sneakers,Fashion,Footwear,Nike,39078,2,15,66433,15844,Maharashtra,Mumbai,50009,Prepaid,Cancelled
14420,2025-02-12,C19794,Jacqueline Powell,P2378,Adidas Running Shoes,Fashion,Footwear,Adidas,34114,2,20,54582,6080,Rajasthan,Jaipur,14695,COD,Delivered
14421,2024-12-27,C88076,Helen Mills,P2940,Zara Dress,Fashion,Clothing,Zara,57558,2,10,103604,19677,West Bengal,Kolkata,08236,COD,Cancelled
14422,2024-12-28,C80105,Kenneth Thompson,P2717,Redmi Note 11,Electronics,Mobile Phones,Redmi,66167,1,20,52934,11327,Maharashtra,Mumbai,47894,Prepaid,Delivered
14423,2025-03-18,C26116,Chelsea Price,P4819,Allen Solly Shirt,Fashion,Clothing,Allen Solly,8872,3,20,21293,3653,Maharashtra,Mumbai,64810,Prepaid,Shipped
14424,2025-01-02,C69570,Danielle Thomas,P9304,Adidas Running Shoes,Fashion,Footwear,Adidas,28564,2,20,45702,7593,Rajasthan,Jaipur,07334,Prepaid,Delivered
14425,2025-01-01,C31807,Matthew White,P2686,Pigeon Gas Stove,Home,Kitchen,Pigeon,6595,3,15,16817,4691,Gujarat,Ahmedabad,49338,Prepaid,Cancelled
14426,2024-11-04,C17006,Sara Parker,P1939,Adidas Running Shoes,Fashion,Footwear,Adidas,62223,2,5,118224,35291,Delhi,New Delhi,11685,Prepaid,Cancelled
14427,2025-02-17,C68677,Patrick Craig,P1049,Lenovo IdeaPad,Electronics,Laptops,Lenovo,24982,1,15,21235,5516,Delhi,New Delhi,55651,COD,Shipped
14428,2025-03-07,C32526,Zachary Rivas,P9112,Dell Inspiron,Electronics,Laptops,Dell,30073,1,0,30073,3190,West Bengal,Kolkata,46846,Prepaid,Delivered
14429,2025-04-03,C82199,Rachel Johnson,P3304,boAt Smart Band,Electronics,Wearables,boAt,12769,3,10,34476,8902,Rajasthan,Jaipur,92695,Prepaid,Shipped
14430,2025-01-24,C84976,Steven Valdez,P7484,Milton Water Bottle,Home,Kitchen,Milton,10830,3,0,32490,3566,Karnataka,Bengaluru,61835,COD,Shipped
14431,2025-01-20,C82866,Troy Mueller,P5960,Zara Dress,Fashion,Clothing,Zara,15174,2,0,30348,3122,Delhi,New Delhi,40194,Prepaid,Delivered
14432,2025-02-05,C74569,Megan Clark,P2611,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,33996,2,10,61193,10386,Gujarat,Ahmedabad,63918,COD,Delivered
